player_id,transfer_date,transfer_season,from_club_id,to_club_id,from_club_name,to_club_name,transfer_fee,market_value_in_eur,name,date_of_birth,country_of_citizenship,position,height_in_cm,contract_expiration_date,highest_market_value_in_eur,age_at_transfer,is_owner_mogul,from_club_uefa_coeff,plays_left_foot,plays_right_foot
535955,7/10/2021,21/22,294,11,Benfica,Arsenal,8000000,7000000.0,Nuno Tavares,1/26/2000 0:00,Portugal,Defender,183.0,6/30/2025 0:00,18000000,21,1,171.0,1,0
578391,7/9/2021,21/22,1420,543,Angers SCO,Wolves,11100000,18000000.0,Rayan Aït-Nouri,6/6/2001 0:00,Algeria,Defender,180.0,6/30/2026 0:00,35000000,20,0,,1,0
566723,7/8/2021,21/22,1032,873,Reading,Crystal Palace,9300000,15000000.0,Michael Olise,12/12/2001 0:00,France,Attack,184.0,6/30/2029 0:00,65000000,19,0,,1,0
318523,7/2/2021,21/22,3911,180,Stade Brestois,Southampton,12000000,8000000.0,Romain Perraud,9/22/1997 0:00,France,Defender,173.0,6/30/2029 0:00,12000000,23,0,,1,0
344605,7/2/2021,21/22,1082,1003,LOSC Lille,Leicester,20000000,28000000.0,Boubakary Soumaré,2/27/1999 0:00,France,Midfield,188.0,6/30/2026 0:00,28000000,22,0,41.0,0,1
417346,7/2/2021,21/22,281,399,Man City,Leeds,12800000,15000000.0,Jack Harrison,11/20/1996 0:00,England,Attack,175.0,6/30/2025 0:00,28000000,24,0,220.0,1,0
121477,7/1/2021,21/22,1010,379,Watford,West Ham,2300000,3000000.0,Craig Dawson,5/6/1990 0:00,England,Defender,188.0,6/30/2025 0:00,8000000,31,1,,0,1
291739,7/1/2021,21/22,86,1123,Werder Bremen,Norwich,11000000,9000000.0,Milot Rashica,6/28/1996 0:00,Kosovo,Attack,178.0,6/30/2027 0:00,35000000,25,0,,0,1
295630,7/1/2021,21/22,1091,1123,PAOK Salonika,Norwich,7500000,7000000.0,Dimitrios Giannoulis,10/17/1995 0:00,Greece,Defender,178.0,6/30/2028 0:00,7000000,25,0,54.5,1,0
321247,7/1/2021,21/22,1123,405,Norwich,Aston Villa,38400000,35000000.0,Emiliano Buendía,12/25/1996 0:00,Argentina,Midfield,172.0,6/30/2026 0:00,35000000,24,1,,0,1
357119,7/1/2021,21/22,23826,31,RB Leipzig,Liverpool,40000000,35000000.0,Ibrahima Konaté,5/25/1999 0:00,France,Defender,194.0,6/30/2026 0:00,45000000,22,1,83.0,0,1
365172,7/1/2021,21/22,409,1003,RB Salzburg,Leicester,30000000,22000000.0,Patson Daka,10/9/1998 0:00,Zambia,Attack,183.0,6/30/2026 0:00,22000000,22,0,106.5,0,1
469050,7/1/2021,21/22,512,1132,Stoke City,Burnley,14000000,8000000.0,Nathan Collins,4/30/2001 0:00,Ireland,Defender,193.0,6/30/2029 0:00,25000000,20,0,,0,1
716276,7/1/2021,21/22,8172,543,Atl. Nacional,Wolves,5200000,1700000.0,Yerson Mosquera,5/2/2001 0:00,Colombia,Defender,188.0,6/30/2026 0:00,6000000,20,0,20.542,0,1
257097,2/1/2021,20/21,466,31,Preston,Liverpool,1850000,2400000.0,Ben Davies,8/11/1995 0:00,England,Defender,185.0,5/31/2025 0:00,3500000,25,1,,1,0
687626,2/1/2021,20/21,19309,1237,Independiente,Brighton,28200000,5000000.0,Moisés Caicedo,11/2/2001 0:00,Ecuador,Midfield,178.0,6/30/2031 0:00,90000000,19,0,,0,1
290532,1/29/2021,20/21,1148,379,Brentford,West Ham,23100000,22000000.0,Saïd Benrahma,8/10/1995 0:00,Algeria,Attack,172.0,6/30/2027 0:00,25000000,25,1,,0,1
174094,1/26/2021,20/21,244,405,Marseille,Aston Villa,15800000,20000000.0,Morgan Sanson,8/18/1994 0:00,France,Midfield,180.0,6/30/2027 0:00,28000000,26,1,72.0,0,1
536835,1/2/2021,20/21,800,985,Atalanta BC,Man Utd,21300000,15000000.0,Amad Diallo,7/11/2002 0:00,Cote d'Ivoire,Attack,173.0,6/30/2025 0:00,22000000,18,1,50.5,1,0
542690,1/1/2021,20/21,1177,379,Silkeborg IF,West Ham,1600000,400000.0,Frederik Alves,11/8/1999 0:00,Denmark,Defender,195.0,6/30/2026 0:00,2500000,21,1,,0,1
128899,10/16/2020,20/21,512,873,Stoke City,Crystal Palace,1100000,3500000.0,Jack Butland,3/10/1993 0:00,England,Goalkeeper,196.0,5/31/2027 0:00,22000000,27,0,35.37,0,1
297212,10/16/2020,20/21,2288,148,Swansea,Tottenham,12100000,7000000.0,Joe Rodon,10/22/1997 0:00,Wales,Defender,193.0,6/30/2028 0:00,10000000,23,1,35.37,0,1
230784,10/5/2020,20/21,13,11,Atlético Madrid,Arsenal,50000000,40000000.0,Thomas Partey,6/13/1993 0:00,Ghana,Midfield,185.0,6/30/2025 0:00,50000000,27,1,246.0,0,1
343475,10/5/2020,20/21,1123,29,Norwich,Everton,27500000,16000000.0,Ben Godfrey,1/15/1998 0:00,England,Defender,184.0,6/30/2029 0:00,25000000,22,1,,0,1
676318,10/5/2020,20/21,861,985,Peñarol,Man Utd,8650000,1800000.0,Facundo Pellistri,12/20/2001 0:00,Uruguay,Attack,175.0,6/30/2028 0:00,10000000,18,1,,0,1
384461,10/4/2020,20/21,238,1237,Lech Poznan,Brighton,11000000,3000000.0,Jakub Moder,4/7/1999 0:00,Poland,Midfield,191.0,6/30/2025 0:00,12000000,21,0,13.0,0,1
157672,10/2/2020,20/21,62,379,Slavia Prague,West Ham,6000000,2000000.0,Vladimír Coufal,8/22/1992 0:00,Czech Republic,Defender,174.0,6/30/2025 0:00,12000000,28,1,43.5,0,1
475411,10/2/2020,20/21,618,1003,Saint-Étienne,Leicester,35000000,10000000.0,Wesley Fofana,12/17/2000 0:00,France,Defender,186.0,6/30/2029 0:00,65000000,19,0,28.5,0,1
345468,10/1/2020,20/21,527,1237,Lausanne-Sport,Brighton,4000000,1500000.0,Andi Zeqiri,6/22/1999 0:00,Switzerland,Attack,185.0,6/30/2025 0:00,4500000,21,0,,1,0
258004,9/29/2020,20/21,294,281,Benfica,Man City,71600000,35000000.0,Rúben Dias,5/14/1997 0:00,Portugal,Defender,187.0,6/30/2027 0:00,80000000,23,1,172.0,0,1
231572,9/23/2020,20/21,131,543,Barcelona,Wolves,32000000,40000000.0,Nélson Semedo,11/16/1993 0:00,Portugal,Defender,177.0,6/30/2025 0:00,40000000,26,0,301.0,0,1
205657,9/21/2020,20/21,2969,11,Dijon,Arsenal,2000000,1200000.0,Rúnar Alex Rúnarsson,2/18/1995 0:00,Iceland,Goalkeeper,186.0,6/30/2027 0:00,4500000,25,1,,0,1
131996,9/19/2020,20/21,1041,405,Olympique Lyon,Aston Villa,18400000,9500000.0,Bertrand Traoré,9/6/1995 0:00,Burkina Faso,Attack,181.0,6/30/2026 0:00,20000000,25,1,128.5,1,0
282429,9/19/2020,20/21,418,148,Real Madrid,Tottenham,30000000,25000000.0,Sergio Reguilón,12/16/1996 0:00,Spain,Defender,178.0,6/30/2025 0:00,28000000,23,1,372.0,1,0
340950,9/19/2020,20/21,543,31,Wolves,Liverpool,44700000,28000000.0,Diogo Jota,12/4/1996 0:00,Portugal,Attack,178.0,6/30/2027 0:00,60000000,23,1,35.37,0,1
60444,9/18/2020,20/21,27,31,Bayern Munich,Liverpool,22000000,48000000.0,Thiago Alcântara,4/11/1991 0:00,Spain,Midfield,174.0,,70000000,29,1,324.0,0,1
111873,9/16/2020,20/21,11,405,Arsenal,Aston Villa,17400000,8000000.0,Emiliano Martínez,9/2/1992 0:00,Argentina,Goalkeeper,195.0,6/30/2029 0:00,35000000,28,1,191.0,0,1
576314,9/10/2020,20/21,132,1237,NAC Breda,Brighton,2000000,1800000.0,Jan Paul van Hecke,6/8/2000 0:00,Netherlands,Defender,189.0,6/30/2027 0:00,22000000,20,0,,0,1
324358,9/9/2020,20/21,1148,405,Brentford,Aston Villa,34000000,12000000.0,Ollie Watkins,12/30/1995 0:00,England,Attack,180.0,6/30/2028 0:00,65000000,24,1,,0,1
341317,9/9/2020,20/21,984,350,West Brom,Sheff Utd,6500000,4800000.0,Oliver Burke,4/7/1997 0:00,Scotland,Attack,188.0,6/30/2025 0:00,12000000,23,0,,0,1
127187,9/8/2020,20/21,1010,29,Watford,Everton,22000000,20000000.0,Abdoulaye Doucouré,1/1/1993 0:00,Mali,Midfield,183.0,6/30/2025 0:00,25000000,27,1,,0,1
346018,9/8/2020,20/21,1123,762,Norwich,Newcastle,16500000,11000000.0,Jamal Lewis,1/25/1998 0:00,Northern Ireland,Defender,178.0,6/30/2025 0:00,17000000,22,1,,1,0
490224,9/8/2020,20/21,10217,350,Sarpsborg 08,Sheff Utd,2000000,100000.0,Ismaila Coulibaly,12/25/2000 0:00,Mali,Midfield,183.0,,3000000,19,0,8.05,0,1
123682,9/7/2020,20/21,989,762,Bournemouth,Newcastle,22250000,20000000.0,Callum Wilson,2/27/1992 0:00,England,Attack,180.0,6/30/2025 0:00,30000000,28,1,,0,1
258885,9/7/2020,20/21,22,350,Derby,Sheff Utd,3850000,1600000.0,Max Lowe,5/11/1997 0:00,England,Defender,175.0,,3500000,23,0,,1,0
465717,9/7/2020,20/21,22,350,Derby,Sheff Utd,3850000,6300000.0,Jayden Bogle,7/27/2000 0:00,England,Defender,178.0,6/30/2028 0:00,7000000,20,0,,0,1
505653,9/5/2020,20/21,720,543,FC Porto,Wolves,40000000,12000000.0,Fábio Silva,7/19/2002 0:00,Portugal,Attack,185.0,6/30/2025 0:00,25000000,18,0,185.0,0,1
309400,9/4/2020,20/21,15,631,B. Leverkusen,Chelsea,80000000,81000000.0,Kai Havertz,6/11/1999 0:00,Germany,Attack,193.0,6/30/2028 0:00,90000000,21,1,131.0,1,0
262226,9/3/2020,20/21,800,1003,Atalanta BC,Leicester,20900000,18000000.0,Timothy Castagne,12/5/1995 0:00,Belgium,Defender,185.0,6/30/2027 0:00,28000000,24,0,50.5,0,1
425334,9/3/2020,20/21,703,405,Nottm Forest,Aston Villa,15750000,4800000.0,Matty Cash,8/7/1997 0:00,Poland,Defender,185.0,6/30/2027 0:00,28000000,23,1,,0,1
288255,9/2/2020,20/21,610,985,Ajax,Man Utd,39000000,44000000.0,Donny van de Beek,4/18/1997 0:00,Netherlands,Midfield,184.0,6/30/2028 0:00,55000000,23,1,155.5,0,1
606718,9/2/2020,20/21,1465,543,Estoril Praia,Wolves,789000,,Toti,1/16/1999 0:00,Portugal,Defender,187.0,6/30/2029 0:00,20000000,21,0,20.326,1,0
435338,9/1/2020,20/21,1082,11,LOSC Lille,Arsenal,26000000,20000000.0,Gabriel Magalhães,12/19/1997 0:00,Brazil,Defender,190.0,6/30/2027 0:00,75000000,22,1,33.0,1,0
171679,8/30/2020,20/21,543,148,Wolves,Tottenham,16800000,16000000.0,Matt Doherty,1/16/1992 0:00,Ireland,Defender,185.0,6/30/2026 0:00,20000000,28,1,35.37,0,1
479999,8/28/2020,20/21,1039,873,QPR,Crystal Palace,17800000,9000000.0,Eberechi Eze,6/29/1998 0:00,England,Midfield,178.0,6/30/2027 0:00,60000000,22,0,,0,1
316125,8/26/2020,20/21,1003,631,Leicester,Chelsea,50200000,40000000.0,Ben Chilwell,12/21/1996 0:00,England,Defender,180.0,6/30/2027 0:00,50000000,23,1,35.37,1,0
427568,8/19/2020,20/21,989,350,Bournemouth,Sheff Utd,20500000,12500000.0,Aaron Ramsdale,5/14/1998 0:00,England,Goalkeeper,190.0,6/30/2028 0:00,40000000,22,0,,0,1
563963,8/12/2020,20/21,366,180,Real Valladolid,Southampton,12000000,12000000.0,Mohammed Salisu,4/17/1999 0:00,Ghana,Defender,188.0,6/30/2028 0:00,18000000,21,0,,1,0
167799,8/11/2020,20/21,180,148,Southampton,Tottenham,16600000,20000000.0,Pierre-Emile Højbjerg,8/5/1995 0:00,Denmark,Midfield,185.0,6/30/2025 0:00,45000000,25,1,35.37,0,1
341051,8/11/2020,20/21,148,180,Tottenham,Southampton,13300000,8000000.0,Kyle Walker-Peters,4/13/1997 0:00,England,Defender,173.0,6/30/2025 0:00,25000000,23,0,150.0,0,1
338070,8/10/2020,20/21,683,31,Olympiacos,Liverpool,13000000,9000000.0,Konstantinos Tsimikas,5/12/1996 0:00,Greece,Defender,179.0,6/30/2027 0:00,22000000,24,1,108.0,1,0
177476,8/5/2020,20/21,989,281,Bournemouth,Man City,45300000,28000000.0,Nathan Aké,2/18/1995 0:00,Netherlands,Defender,180.0,6/30/2027 0:00,42000000,25,1,,1,0
398184,8/4/2020,20/21,1049,281,Valencia,Man City,33500000,45000000.0,Ferran Torres,2/29/2000 0:00,Spain,Attack,184.0,6/30/2027 0:00,50000000,20,1,119.0,0,1
258916,7/30/2020,20/21,29,1123,Everton,Norwich,2200000,2000000.0,Kieran Dowell,10/10/1997 0:00,England,Midfield,183.0,5/31/2026 0:00,3000000,22,0,35.37,1,0
111195,7/29/2020,20/21,610,1237,Ajax,Brighton,1000000,8000000.0,Joël Veltman,1/15/1992 0:00,Netherlands,Defender,184.0,6/30/2025 0:00,10000000,28,0,155.5,0,1
649452,7/29/2020,20/21,354,281,KV Mechelen,Man City,4500000,1300000.0,Issa Kaboré,5/12/2001 0:00,Burkina Faso,Defender,180.0,6/30/2025 0:00,10000000,19,1,,0,1
283628,7/27/2020,20/21,62,379,Slavia Prague,West Ham,16200000,12000000.0,Tomas Soucek,2/27/1995 0:00,Czech Republic,Midfield,192.0,6/30/2027 0:00,45000000,25,1,43.5,0,1
591193,7/2/2020,20/21,8524,29,Marseille B,Everton,270000,,Niels Nkounkou,11/1/2000 0:00,France,Defender,180.0,6/30/2028 0:00,7500000,19,1,72.0,1,0
170527,7/1/2020,20/21,23826,631,RB Leipzig,Chelsea,53000000,64000000.0,Timo Werner,3/6/1996 0:00,Germany,Attack,180.0,6/30/2025 0:00,80000000,24,1,66.0,0,1
210178,7/1/2020,20/21,614,11,Flamengo,Arsenal,6000000,4800000.0,Pablo Marí,8/31/1993 0:00,Spain,Defender,193.0,6/30/2025 0:00,7000000,26,1,,1,0
217111,7/1/2020,20/21,610,631,Ajax,Chelsea,40000000,40000000.0,Hakim Ziyech,3/19/1993 0:00,Morocco,Attack,180.0,6/30/2025 0:00,50000000,27,1,155.5,1,0
348795,7/1/2020,20/21,150,148,Real Betis,Tottenham,32000000,40000000.0,Giovani Lo Celso,4/9/1996 0:00,Argentina,Midfield,177.0,6/30/2028 0:00,50000000,24,1,40.713,1,0
627228,7/1/2020,20/21,776,281,Coritiba FC,Man City,6000000,3600000.0,Yan Couto,6/3/2002 0:00,Brazil,Defender,168.0,6/30/2025 0:00,25000000,18,1,,0,1
